adenoma_1,adenoma_1,adenoma_8,adenoma_8,adenoma_9,adenoma_9,adenoma_10,adenoma_10,adenoma_11,adenoma_11,adenoma_2,adenoma_2,adenoma_12,adenoma_12,adenoma_13,adenoma_13,adenoma_14,adenoma_14,adenoma_15,adenoma_15,adenoma_16,adenoma_16,adenoma_17,adenoma_17,adenoma_18,adenoma_18,adenoma_19,adenoma_19,adenoma_20,adenoma_20,adenoma_21,adenoma_21,adenoma_3,adenoma_3,adenoma_22,adenoma_22,adenoma_23,adenoma_23,adenoma_24,adenoma_24,adenoma_25,adenoma_25,adenoma_26,adenoma_26,adenoma_27,adenoma_27,adenoma_28,adenoma_28,adenoma_29,adenoma_29,adenoma_30,adenoma_30,adenoma_31,adenoma_31,adenoma_4,adenoma_4,adenoma_32,adenoma_32,adenoma_33,adenoma_33,adenoma_34,adenoma_34,adenoma_35,adenoma_35,adenoma_36,adenoma_36,adenoma_37,adenoma_37,adenoma_38,adenoma_38,adenoma_39,adenoma_39,adenoma_40,adenoma_40,adenoma_5,adenoma_5,adenoma_6,adenoma_6,adenoma_7,adenoma_7,hyperplasic_1,hyperplasic_1,hyperplasic_10,hyperplasic_10,hyperplasic_11,hyperplasic_11,hyperplasic_12,hyperplasic_12,hyperplasic_13,hyperplasic_13,hyperplasic_14,hyperplasic_14,hyperplasic_15,hyperplasic_15,hyperplasic_16,hyperplasic_16,hyperplasic_17,hyperplasic_17,hyperplasic_18,hyperplasic_18,hyperplasic_19,hyperplasic_19,hyperplasic_2,hyperplasic_2,hyperplasic_20,hyperplasic_20,hyperplasic_21,hyperplasic_21,hyperplasic_3,hyperplasic_3,hyperplasic_4,hyperplasic_4,hyperplasic_5,hyperplasic_5,hyperplasic_6,hyperplasic_6,hyperplasic_7,hyperplasic_7,hyperplasic_8,hyperplasic_8,hyperplasic_9,hyperplasic_9,serrated_1,serrated_1,serrated_10,serrated_10,serrated_11,serrated_11,serrated_12,serrated_12,serrated_13,serrated_13,serrated_14,serrated_14,serrated_15,serrated_15,serrated_2,serrated_2,serrated_3,serrated_3,serrated_4,serrated_4,serrated_5,serrated_5,serrated_6,serrated_6,serrated_7,serrated_7,serrated_8,serrated_8,serrated_9,serrated_9
92.307,97.913,57.655,51.235,76.973,73.227,108.56,97.407,82.827,72.981,120.77,88.307,48.178,55.173,111.58,68.558,49.856,30.132,70.531,93.13,72.028,89.088,75.939,105.46,84.659,61.754,83.923,110.67,58.837,106.54,82.106,73.689,124.33,87.371,72.046,68.237,71.12,103.5,61.119,71.358,71.125,43.344,93.749,87.12,119.15,67.198,61.817,93.897,63.427,69.862,102.56,86.938,47.078,86.625,95.046,57.15,54.005,96.396,69.575,67.183,97.723,84.339,100.84,104.54,69.105,74.231,68.396,49.953,92.903,99.777,84.424,103.85,119.66,152.13,74.659,71.143,88.834,91.166,71.417,56.148,102.06,113.26,87.981,96.813,127.41,143.86,77.314,87.942,99.247,124.5,41.456,92.574,89.219,64.744,76.182,101.37,94.077,81.654,98.725,109.48,117.77,126.63,115.77,90.885,112,117.03,73.733,147.91,73.565,60.303,100.56,85.304,118.25,62.829,134.74,100.95,103.57,78.425,83.9,112.44,101.47,134.31,111.52,121.49,75.594,112.88,114.64,116.62,76.884,98.894,117.51,105.69,90.078,120.65,95.121,91.185,80.045,114.2,84.895,79.354,66.87,60.276,87.662,64.529,123.79,53.025,129.41,103.15,76.131,124.71,49.321,65.415
34.228,50.985,33.595,30.681,30.155,21.323,42.885,56.964,28.916,22.942,55.679,46.637,32.741,35.388,59.79,41.788,26.542,17.362,34.974,39.894,44.64,44.244,34.616,38.15,39.04,26.65,25.836,37.239,37.657,54.787,36.318,36.271,42.778,42.095,27.375,36.616,32.535,50.257,39.116,48.328,32.187,23.219,28.775,34.295,61.865,35.231,31.783,49.591,44.216,32.877,32.685,31.464,24.474,38.847,46.912,43.827,22.417,34.943,31.871,40.261,32.324,41.386,29.46,56.731,21.295,27.522,26.865,29.334,20.042,29.465,25.9,20.368,35.209,42.418,16.123,26.215,26.184,28.784,37.269,33.75,29.486,43.881,19.617,26.783,29.11,26.69,24.897,27.254,22.515,37.788,33.588,18.67,26.009,14.842,25.565,43.523,21.573,24.232,17.161,19.36,25.796,27.141,24.032,14.677,19.485,24.702,21.226,24.456,26.502,22.918,19.426,31.058,39.638,21.562,19.232,15.772,24.646,17.61,19.449,35.089,15.013,29.614,37.545,38.658,19.392,38.661,40.135,26.987,24.084,34.778,20.926,28.247,31.398,46.976,48.073,49.015,23.46,37.569,44.695,46.729,44.355,39.403,49.102,47.761,47.837,33.745,32.514,33.761,40.498,47.332,22.931,35.812
0.37081,0.52072,0.58269,0.59884,0.39177,0.2912,0.39504,0.5848,0.34911,0.31436,0.46105,0.52812,0.67957,0.6414,0.53584,0.60953,0.53237,0.5762,0.49587,0.42837,0.61976,0.49664,0.45585,0.36177,0.46115,0.43156,0.30785,0.33647,0.64001,0.51425,0.44233,0.49222,0.34406,0.48179,0.37997,0.5366,0.45747,0.48556,0.64,0.67726,0.45254,0.53569,0.30693,0.39365,0.51924,0.52428,0.51414,0.52814,0.69711,0.47059,0.31871,0.36191,0.51986,0.44845,0.49357,0.76687,0.41509,0.36249,0.45808,0.59927,0.33078,0.49071,0.29213,0.54268,0.30815,0.37076,0.39279,0.58724,0.21573,0.29531,0.30679,0.19612,0.29423,0.27882,0.21595,0.36848,0.29475,0.31573,0.52185,0.60109,0.28891,0.38745,0.22297,0.27664,0.22848,0.18553,0.32203,0.30991,0.22685,0.30352,0.81021,0.20168,0.29152,0.22923,0.33559,0.42935,0.22931,0.29676,0.17383,0.17683,0.21905,0.21433,0.20758,0.16149,0.17398,0.21108,0.28788,0.16535,0.36025,0.38005,0.19317,0.36408,0.33521,0.34319,0.14273,0.15623,0.23795,0.22455,0.23181,0.31205,0.14795,0.22049,0.33667,0.31821,0.25652,0.34249,0.35011,0.23141,0.31325,0.35167,0.17808,0.26726,0.34857,0.38937,0.50539,0.53753,0.29309,0.32899,0.52648,0.58887,0.6633,0.65371,0.56013,0.74016,0.38643,0.6364,0.25126,0.32729,0.53196,0.37953,0.46493,0.54746
0.82267,0.88002,1.1762,1.8328,1.6686,1.8879,0.44573,-0.22644,1.5248,1.7741,1.0003,1.0868,1.2419,0.94805,-0.26243,0.094052,1.3295,1.5506,0.90389,0.61384,0.22995,0.79463,1.0142,1.3168,0.31782,1.6181,1.6482,0.58704,1.3127,-0.077767,1.1781,1.3872,0.22092,0.65362,1.7331,0.81614,2.237,0.13189,0.619,0.33614,0.83299,1.0416,1.2211,0.84491,-0.87609,0.56931,1.9126,0.70261,0.10989,0.95136,1.1396,1.1637,1.4651,0.43283,0.59771,1.3916,2.1184,1.5709,2.1538,1.0702,1.4455,0.67136,1.0995,-0.056726,1.8949,1.4097,1.189,1.1131,1.7334,1.2741,1.4553,1.5083,0.51789,0.76177,2.2479,1.5386,1.6639,1.4007,0.74495,0.88461,2.2681,1.6408,1.8809,0.78821,1.444,1.0883,1.9761,1.5651,2.2426,0.3199,1.0062,1.9095,1.7193,1.7791,1.6078,1.0373,1.3302,1.9656,1.545,1.7301,1.3721,0.91091,1.74,2.6166,1.3417,1.1629,1.9966,1.3026,0.83473,1.3177,2.1006,2.1211,0.49396,1.4275,1.8365,2.9983,1.5938,1.9662,1.5,0.40294,2.9337,1.5322,0.91482,0.94388,1.7494,0.90646,0.85256,0.8676,1.3391,0.92243,1.8723,1.1196,0.87831,0.11212,1.3035,0.96637,1.403,0.54354,0.11812,-0.05789,0.77236,0.33221,1.0029,0.28434,0.57816,1.4413,1.6638,1.3925,0.64922,0.10481,1.5264,0.5416
2.2177,2.6022,2.9911,5.2378,4.8585,5.3167,1.7094,1.7798,3.9117,4.8619,3.2605,3.445,3.491,2.3489,1.605,1.2354,3.3002,3.7562,2.0999,1.7163,1.4515,2.2593,2.655,3.216,1.4823,4.2114,4.0529,1.5207,3.271,1.4799,3.2672,3.4373,1.3929,2.026,4.9117,2.272,7.6703,1.5106,1.9437,1.7154,2.0055,2.4568,2.9752,2.1723,2.5872,1.7393,6.0571,2.0902,1.3193,2.5361,3.1151,2.8781,4.0625,1.5719,2.0071,3.75,6.2181,4.0913,7.065,2.9738,3.5938,1.8344,2.7212,1.4785,5.2593,3.5104,2.9699,2.8011,4.6312,3.1761,3.5936,3.7595,1.4744,2.4912,6.567,3.9663,4.2517,3.2881,1.9368,2.1583,7.7142,5.0127,4.9769,1.9319,3.5627,2.4875,5.3802,3.6833,7.0151,1.3346,3.1023,5.3516,5.0937,4.7094,4.4077,2.8098,3.0811,5.2526,3.5965,4.7719,3.4138,2.1046,4.5452,8.439,3.0892,2.9299,5.3737,3.4795,1.8786,3.0043,5.7412,5.9384,1.6063,3.3241,5.0493,10.977,4.1139,5.2215,3.599,1.4563,10.651,4.2855,2.426,2.3719,4.5112,2.8444,2.3935,2.0023,3.1716,2.4833,5.3072,2.645,2.1527,1.3452,3.5786,2.4596,3.364,1.7354,1.338,1.2874,2.5573,1.3516,3.7441,1.7192,1.9485,3.798,4.5343,3.4743,1.795,1.4678,3.9441,1.8004
0.14225,0.10806,0.17908,0.23472,0.21079,0.26216,0.11327,0.086192,0.21827,0.26438,0.10729,0.12235,0.17368,0.16617,0.080205,0.11555,0.1961,0.26591,0.15785,0.12884,0.11386,0.11836,0.15373,0.16023,0.11928,0.22059,0.24794,0.13818,0.19363,0.091815,0.15658,0.17943,0.11228,0.12183,0.20918,0.13961,0.20504,0.098452,0.13179,0.1105,0.15669,0.19242,0.17727,0.14789,0.075489,0.13839,0.21198,0.12134,0.11116,0.1517,0.15997,0.16619,0.21274,0.13334,0.11724,0.18254,0.32555,0.19983,0.22664,0.15188,0.19253,0.12645,0.16609,0.085235,0.28938,0.21686,0.18186,0.17132,0.26431,0.19217,0.21226,0.22909,0.13472,0.11612,0.36777,0.21368,0.23953,0.21553,0.13714,0.15879,0.23594,0.16208,0.3125,0.17044,0.21006,0.18767,0.27454,0.23708,0.3012,0.12281,0.16259,0.27367,0.21911,0.29971,0.23318,0.13571,0.23217,0.29853,0.26915,0.25005,0.21209,0.17198,0.24977,0.47889,0.24075,0.19773,0.29134,0.1977,0.18221,0.2359,0.35035,0.32171,0.12846,0.24681,0.2692,0.44847,0.23432,0.31403,0.24174,0.13362,0.43985,0.17932,0.14127,0.13846,0.2707,0.13318,0.12744,0.17718,0.20679,0.14079,0.26475,0.1803,0.16107,0.10033,0.15437,0.13776,0.22885,0.13014,0.10891,0.1026,0.12847,0.12835,0.11383,0.10972,0.11187,0.21154,0.19101,0.17599,0.13226,0.10155,0.22191,0.13227
3.5,3.75,2.6085,2.5218,3.0778,2.375,3.5778,3.625,2.7744,2.305,3.5,3.625,2.7718,2.375,3.4528,3.1494,2.9772,1.6216,2.7718,3.5778,3.5778,3.4528,3.0244,3.0244,3.25,2.9772,2.5218,2.9056,2.375,3.875,3.1494,3.2744,3.4528,3.7028,2.7718,3.25,3.0778,3.5,3.1494,3.5,3.1494,2.2169,3.2806,3.2806,3.625,2.6468,3.2028,3.4528,3.4528,2.9056,3.1494,3.2744,1.7988,3.0306,3.3278,3.0306,2.5488,3.3278,2.7744,3.1494,3.3278,3.4528,3.375,3.3278,2.4746,2.6494,2.6468,3.0306,2.375,2.875,2.7744,2.5,3.2806,3.7028,1.9197,2.8522,2.5,2.6468,3.5778,3.2028,2.7335,3.4528,2.0778,2.2169,3.1494,2.9056,2.7806,2.875,2.7335,3.375,2.5,2.375,2.375,1.7988,2.375,3.4528,2.375,2.6085,1.9238,2.0919,2.5306,2.9056,3,1.6266,2.2169,2.6468,1.9238,2.6468,2.2169,1.4966,2.2718,2.6494,3.3278,2.375,2.5306,1.9197,2.7744,2.2718,1.9238,3.0306,2,3.375,3.4056,3.2806,2.5306,3.25,3.5778,2.0919,2.5,3.5778,2.5306,3.0778,2.9772,3.4528,3.4056,3.5,2.5306,3.375,3.5778,3.25,3.2744,3.0306,3.7028,3.2028,3.3278,2.6468,3.4528,3.4528,3.4056,3.5,2.2169,3.0244
0.33871,0.55177,0.67862,0.37841,0.83878,0.32296,0.70546,0.30082,0.35482,0.38165,0.36364,0.38904,0.51009,0.23491,0.57267,0.37472,0.45567,0.24284,0.99444,1.3316,0.39078,0.40558,0.84206,1.9152,0.62997,0.9378,0.78834,0.61924,1.306,1.6617,0.40236,1.3332,1.1786,1.6115,0.29308,0.38515,0.37795,0.3798,0.40678,0.4925,1.3495,0.29673,2.0176,0.82378,1.2029,0.36313,0.5744,0.8491,0.24047,0.23232,0.65564,0.73875,0.30398,0.28643,0.64697,0.56877,0.74868,0.65861,0.61311,0.685,0.55667,1.3099,0.62383,1.6872,0.51114,0.731,0.56972,0.73837,0.56921,0.68068,0.75072,0.58974,0.55281,0.90411,0.27202,1.0468,0.64021,0.51209,1.5405,1.4548,0.099587,0.1731,0.51986,0.17081,0.25798,0.2751,2.3,0.49958,1.7717,0.53728,0.27884,0.31029,0.18358,0.19899,0.56081,0.58361,0.39633,0.82256,0.21177,0.3211,0.40604,0.40668,0.15987,0.16059,0.25447,0.34714,0.23209,0.1705,0.1355,0.10113,0.14097,0.20325,0.81522,0.55648,0.92605,0.63195,0.44648,0.31399,0.2674,0.50632,0.39365,0.70836,0.099735,1.4199,0.55024,0.35512,1.1538,0.33411,0.35011,0.91141,0.29439,0.6747,0.58559,1.9567,0.39519,0.32632,0.72777,0.33279,0.39073,0.47055,1.0478,0.3312,0.6469,0.46542,0.35528,0.48234,1.1583,1.7458,1.1387,0.83372,0.45236,0.42061
0.95896,0.96947,0.91614,0.9441,0.86987,0.90282,0.94531,0.98672,0.93992,0.90028,0.9831,0.97424,0.93261,0.97409,0.97699,0.96953,0.90936,0.89536,0.88514,0.8805,0.97228,0.9705,0.90082,0.81337,0.94125,0.81614,0.83628,0.93644,0.87097,0.92107,0.95681,0.85601,0.90821,0.8706,0.94503,0.9594,0.94984,0.9784,0.96208,0.96977,0.81474,0.9258,0.65931,0.90083,0.95489,0.95813,0.91967,0.9508,0.98256,0.96993,0.91316,0.89316,0.92868,0.9731,0.95771,0.95763,0.79346,0.92306,0.91542,0.93988,0.92479,0.89106,0.89848,0.92518,0.84548,0.86303,0.88851,0.87913,0.80842,0.8903,0.8437,0.80743,0.93622,0.92792,0.86443,0.78918,0.86946,0.91281,0.84291,0.81857,0.98359,0.98721,0.81971,0.96675,0.95593,0.94523,0.48309,0.90472,0.5142,0.94655,0.96567,0.88075,0.96192,0.88121,0.88135,0.95606,0.88428,0.80798,0.90667,0.88339,0.91577,0.92345,0.96138,0.90359,0.90777,0.92061,0.92767,0.95929,0.9731,0.97298,0.95093,0.97106,0.92605,0.83651,0.66183,0.65867,0.89796,0.86635,0.90441,0.94122,0.76153,0.8848,0.98996,0.86444,0.80072,0.96597,0.89797,0.93658,0.91667,0.89295,0.90672,0.88098,0.91619,0.87362,0.97563,0.98023,0.81789,0.96643,0.972,0.96923,0.92403,0.96976,0.9615,0.97102,0.97787,0.9402,0.84348,0.78198,0.90116,0.94648,0.87979,0.95365
0.077196,0.050691,0.10923,0.16257,0.1282,0.17849,0.053205,0.050775,0.12919,0.1576,0.059029,0.065956,0.10182,0.11053,0.034782,0.061768,0.11344,0.18515,0.056479,0.03854,0.067021,0.067154,0.077651,0.057604,0.060918,0.10232,0.15631,0.073105,0.098659,0.027238,0.092028,0.077067,0.048773,0.04734,0.14683,0.072251,0.15115,0.050892,0.068918,0.067323,0.051147,0.11137,0.046788,0.062868,0.025826,0.077031,0.12177,0.057718,0.078049,0.099677,0.070922,0.066117,0.12884,0.081276,0.059513,0.12252,0.1898,0.11609,0.13828,0.082354,0.10441,0.045955,0.066063,0.025924,0.1698,0.1086,0.086727,0.074441,0.14112,0.088955,0.11721,0.099852,0.065584,0.039857,0.28258,0.085023,0.1387,0.12523,0.041317,0.061143,0.20928,0.12748,0.24583,0.12157,0.16227,0.11494,0.11366,0.15046,0.12496,0.062424,0.10455,0.15694,0.16576,0.20416,0.14306,0.074632,0.1427,0.17571,0.18625,0.14759,0.14394,0.095039,0.19273,0.41908,0.16677,0.11141,0.22524,0.14658,0.14287,0.19905,0.29641,0.27532,0.069186,0.13658,0.12583,0.32051,0.14129,0.20928,0.15312,0.059829,0.33341,0.087082,0.12379,0.046068,0.15631,0.072398,0.040142,0.10142,0.12067,0.049596,0.17912,0.086004,0.08736,0.0275,0.10073,0.081163,0.117,0.072941,0.065198,0.05946,0.072958,0.097121,0.064342,0.061724,0.065459,0.13471,0.1032,0.068891,0.058705,0.044548,0.11943,0.078336
0.84668,0.79627,0.86569,0.89526,0.85257,0.89022,0.80411,0.86701,0.86081,0.8635,0.85565,0.84725,0.83515,0.88703,0.78717,0.84516,0.8511,0.90657,0.73739,0.68828,0.85873,0.85461,0.81646,0.7145,0.82983,0.78655,0.85337,0.83125,0.80335,0.67402,0.86047,0.75889,0.77426,0.73368,0.89744,0.83983,0.89892,0.83505,0.83973,0.86938,0.70725,0.86804,0.63633,0.77177,0.72475,0.85304,0.83718,0.79174,0.9048,0.89388,0.78482,0.76249,0.85717,0.86997,0.82555,0.83896,0.84171,0.84875,0.84867,0.83461,0.83576,0.73656,0.76753,0.69853,0.85796,0.82028,0.8138,0.78245,0.83095,0.79183,0.83913,0.78149,0.81634,0.73414,0.92112,0.74847,0.84578,0.85033,0.68613,0.73363,0.95986,0.92809,0.92135,0.91627,0.92281,0.8748,0.73457,0.87397,0.73235,0.83696,0.86833,0.85225,0.92425,0.90278,0.85943,0.84093,0.87209,0.84657,0.89996,0.8571,0.88864,0.84525,0.92767,0.95418,0.90485,0.84948,0.91975,0.91787,0.93683,0.95428,0.94874,0.94323,0.8267,0.84183,0.78801,0.88249,0.86086,0.88823,0.88273,0.8039,0.90283,0.81119,0.95548,0.71841,0.84778,0.84161,0.69956,0.8583,0.85701,0.73346,0.89225,0.8078,0.84135,0.67476,0.87012,0.85851,0.82019,0.85424,0.87069,0.85587,0.83649,0.91985,0.83622,0.84275,0.86188,0.87037,0.80556,0.73702,0.78304,0.78349,0.83244,0.86515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001855,0.001855,0.001252,0.001252,0.001508,0.001508,0.001945,0.001945,0.002151,0.002151,0.001877,0.001877,0.00151,0.00151,0.00185,0.00185,0.001073,0.001073,0.00206,0.00206,0.0021,0.0021,0.00208,0.00208,0.001636,0.001636,0.002113,0.002113,0.001027,0.001027,0.001521,0.001521,0.001331,0.001331,0.002116,0.002116,0.001911,0.001911,0.002254,0.002254,0.002164,0.002164,0.001854,0.001854,0,0,0.002175,0.002175,0.002099,0.002099,0.002107,0.002107,0.001142,0.001142,0.000894,0.000894,0.002051,0.002051,0.002008,0.002008,0.001823,0.001823,0.00204,0.00204,0.002045,0.002045,0.002086,0.002086,0.002595,0.002595,0,0,0.001845,0.001845,0.001956,0.001956,0.002039,0.002039,0.001769,0.001769,0.001931,0.001931,0.002244,0.002244,0.002257,0.002257,0.002439,0.002439,0.001977,0.001977,0.001354,0.001354,0.001933,0.001933,0.002304,0.002304,0.001962,0.001962,0.002135,0.002135,0.002038,0.002038,0.00212,0.00212,0.001786,0.001786,0.002117,0.002117,0.001772,0.001772,0.001439,0.001439,0.001696,0.001696,0.001745,0.001745,0.001904,0.001904,0.001555,0.001555,0.001571,0.001571,0.001689,0.001689,0.001586,0.001586,0.002295,0.002295,0.00161,0.00161,0.001445,0.001445,0.001647,0.001647,8.6e-05,8.6e-05,0.001809,0.001809,0.001924,0.001924,0.001912,0.001912,0.001202,0.001202,0.001218,0.001218,0.001622,0.001622,0.002046,0.002046,0.001775,0.001775
0.002623,0.002623,0.003607,0.003607,0.003302,0.003302,0.002536,0.002536,0.002751,0.002751,0.00306,0.00306,0.003283,0.003283,0.003051,0.003051,0.003768,0.003768,0.002655,0.002655,0.002873,0.002873,0.002762,0.002762,0.003279,0.003279,0.00247,0.00247,0.003643,0.003643,0.003639,0.003639,0.003599,0.003599,0.0028,0.0028,0.002836,0.002836,0.003156,0.003156,0.00291,0.00291,0.002864,0.002864,8e-06,8e-06,0.002904,0.002904,0.003473,0.003473,0.002576,0.002576,0.003726,0.003726,0.003384,0.003384,0.002585,0.002585,0.002905,0.002905,0.002929,0.002929,0.003811,0.003811,0.002842,0.002842,0.002386,0.002386,0.003019,0.003019,0,0,0.002855,0.002855,0.002729,0.002729,0.002726,0.002726,0.003157,0.003157,0.002927,0.002927,0.002643,0.002643,0.002845,0.002845,0.003469,0.003469,0.002663,0.002663,0.003437,0.003437,0.002846,0.002846,0.00257,0.00257,0.003399,0.003399,0.002725,0.002725,0.002792,0.002792,0.002373,0.002373,0.002968,0.002968,0.002965,0.002965,0.002015,0.002015,0.002154,0.002154,0.002087,0.002087,0.002484,0.002484,0.002889,0.002889,0.002345,0.002345,0.003138,0.003138,0.003191,0.003191,0.003095,0.003095,0.002357,0.002357,0.003294,0.003294,0.00384,0.00384,0.003271,0.003271,0.000571,0.000571,0.002796,0.002796,0.002753,0.002753,0.002815,0.002815,0.004003,0.004003,0.004034,0.004034,0.003526,0.003526,0.002296,0.002296,0.003215,0.003215
0.005092,0.005092,0.004501,0.004501,0.005548,0.005548,0.005645,0.005645,0.006092,0.006092,0.005438,0.005438,0.004799,0.004799,0.005813,0.005813,0.005194,0.005194,0.005325,0.005325,0.006156,0.006156,0.006095,0.006095,0.004725,0.004725,0.006466,0.006466,0.004922,0.004922,0.004845,0.004845,0.005124,0.005124,0.006577,0.006577,0.005459,0.005459,0.006534,0.006534,0.00606,0.00606,0.005683,0.005683,8e-06,8e-06,0.005899,0.005899,0.006851,0.006851,0.005714,0.005714,0.005165,0.005165,0.004377,0.004377,0.005708,0.005708,0.005541,0.005541,0.005896,0.005896,0.005695,0.005695,0.005741,0.005741,0.00539,0.00539,0.005835,0.005835,4e-06,4e-06,0.005825,0.005825,0.005754,0.005754,0.005384,0.005384,0.00557,0.00557,0.005811,0.005811,0.006345,0.006345,0.006462,0.006462,0.007356,0.007356,0.005393,0.005393,0.004778,0.004778,0.006384,0.006384,0.006077,0.006077,0.006465,0.006465,0.006318,0.006318,0.005859,0.005859,0.005553,0.005553,0.005919,0.005919,0.005767,0.005767,0.00488,0.00488,0.004358,0.004358,0.004623,0.004623,0.005002,0.005002,0.005773,0.005773,0.004562,0.004562,0.005249,0.005249,0.005446,0.005446,0.005314,0.005314,0.006015,0.006015,0.004928,0.004928,0.00518,0.00518,0.004976,0.004976,0.002104,0.002104,0.005702,0.005702,0.005962,0.005962,0.005173,0.005173,0.004524,0.004524,0.004151,0.004151,0.004998,0.004998,0.006148,0.006148,0.006142,0.006142
0.006853,0.006853,0.0072,0.0072,0.005763,0.005763,0.006955,0.006955,0.007277,0.007277,0.007189,0.007189,0.006897,0.006897,0.006441,0.006441,0.006083,0.006083,0.007225,0.007225,0.006725,0.006725,0.006264,0.006264,0.007547,0.007547,0.006909,0.006909,0.00738,0.00738,0.006678,0.006678,0.006661,0.006661,0.006678,0.006678,0.006612,0.006612,0.008352,0.008352,0.007918,0.007918,0.006351,0.006351,8e-06,8e-06,0.006897,0.006897,0.008168,0.008168,0.006683,0.006683,0.0078,0.0078,0.007236,0.007236,0.00693,0.00693,0.007312,0.007312,0.006291,0.006291,0.006114,0.006114,0.007231,0.007231,0.006722,0.006722,0.007324,0.007324,0.001925,0.001925,0.006366,0.006366,0.006461,0.006461,0.007049,0.007049,0.00691,0.00691,0.00693,0.00693,0.006591,0.006591,0.007135,0.007135,0.008653,0.008653,0.006001,0.006001,0.006976,0.006976,0.006534,0.006534,0.007004,0.007004,0.008897,0.008897,0.00636,0.00636,0.006823,0.006823,0.006661,0.006661,0.006626,0.006626,0.0078,0.0078,0.005504,0.005504,0.00553,0.00553,0.005523,0.005523,0.005801,0.005801,0.007418,0.007418,0.005499,0.005499,0.005571,0.005571,0.006522,0.006522,0.00608,0.00608,0.006627,0.006627,0.006584,0.006584,0.0067,0.0067,0.006945,0.006945,0.004583,0.004583,0.00594,0.00594,0.00676,0.00676,0.00644,0.00644,0.006721,0.006721,0.007054,0.007054,0.007202,0.007202,0.006775,0.006775,0.006726,0.006726
0.008784,0.008784,0.00819,0.00819,0.01,0.01,0.008724,0.008724,0.0086,0.0086,0.010906,0.010906,0.009304,0.009304,0.009906,0.009906,0.008774,0.008774,0.009141,0.009141,0.010628,0.010628,0.008895,0.008895,0.009015,0.009015,0.008036,0.008036,0.007783,0.007783,0.009737,0.009737,0.010006,0.010006,0.009712,0.009712,0.009149,0.009149,0.009069,0.009069,0.010222,0.010222,0.010483,0.010483,8e-06,8e-06,0.010048,0.010048,0.010707,0.010707,0.010328,0.010328,0.008098,0.008098,0.00851,0.00851,0.009032,0.009032,0.008728,0.008728,0.010672,0.010672,0.009724,0.009724,0.009905,0.009905,0.009542,0.009542,0.007866,0.007866,0.00381,0.00381,0.010096,0.010096,0.009896,0.009896,0.008967,0.008967,0.009721,0.009721,0.009663,0.009663,0.010237,0.010237,0.010703,0.010703,0.012153,0.012153,0.010716,0.010716,0.008816,0.008816,0.00936,0.00936,0.010408,0.010408,0.010607,0.010607,0.010297,0.010297,0.009641,0.009641,0.009695,0.009695,0.009519,0.009519,0.00992,0.00992,0.007839,0.007839,0.007655,0.007655,0.00801,0.00801,0.009183,0.009183,0.008112,0.008112,0.007788,0.007788,0.00902,0.00902,0.010428,0.010428,0.009696,0.009696,0.010139,0.010139,0.009121,0.009121,0.007194,0.007194,0.010206,0.010206,0.006249,0.006249,0.010103,0.010103,0.00955,0.00955,0.007577,0.007577,0.009144,0.009144,0.008255,0.008255,0.010128,0.010128,0.008322,0.008322,0.010759,0.010759
0.011138,0.011138,0.011665,0.011665,0.012025,0.012025,0.011982,0.011982,0.011961,0.011961,0.011512,0.011512,0.011673,0.011673,0.010976,0.010976,0.010989,0.010989,0.011348,0.011348,0.011517,0.011517,0.011158,0.011158,0.011657,0.011657,0.012509,0.012509,0.010467,0.010467,0.011253,0.011253,0.01051,0.01051,0.012447,0.012447,0.010841,0.010841,0.014786,0.014786,0.011304,0.011304,0.011081,0.011081,8e-06,8e-06,0.010922,0.010922,0.013422,0.013422,0.011633,0.011633,0.011407,0.011407,0.011501,0.011501,0.011485,0.011485,0.011558,0.011558,0.012459,0.012459,0.010525,0.010525,0.011261,0.011261,0.01121,0.01121,0.009811,0.009811,0.004108,0.004108,0.011502,0.011502,0.011003,0.011003,0.011037,0.011037,0.012254,0.012254,0.011287,0.011287,0.011341,0.011341,0.012193,0.012193,0.013737,0.013737,0.011021,0.011021,0.010554,0.010554,0.012006,0.012006,0.011582,0.011582,0.013109,0.013109,0.011065,0.011065,0.012328,0.012328,0.010661,0.010661,0.011152,0.011152,0.011292,0.011292,0.00986,0.00986,0.009122,0.009122,0.009281,0.009281,0.010342,0.010342,0.011444,0.011444,0.00993,0.00993,0.0106,0.0106,0.011074,0.011074,0.010398,0.010398,0.011645,0.011645,0.011002,0.011002,0.010383,0.010383,0.010897,0.010897,0.009902,0.009902,0.010352,0.010352,0.012298,0.012298,0.009778,0.009778,0.010705,0.010705,0.010559,0.010559,0.011963,0.011963,0.011699,0.011699,0.012464,0.012464
